2026-06-25 12:18:55 +02:00: 🚀 Dialfire Sync Script Started
2026-06-25 12:18:55 +02:00:    Campaign: GENS85UE5SU4SSC7
2026-06-25 12:18:55 +02:00:    Webhook: http://localhost:3000/api/webhooks/dialfire-sync
2026-06-25 16:54:36 +02:00: [2026-06-25T14:54:36.364Z] Polling Dialfire...
2026-06-25 16:55:36 +02:00: [2026-06-25T14:55:36.366Z] Polling Dialfire...
2026-06-25 16:56:36 +02:00: [2026-06-25T14:56:36.367Z] Polling Dialfire...
2026-06-25 16:57:36 +02:00: [2026-06-25T14:57:36.367Z] Polling Dialfire...
2026-06-25 16:58:36 +02:00: [2026-06-25T14:58:36.368Z] Polling Dialfire...
2026-06-25 16:59:36 +02:00: [2026-06-25T14:59:36.371Z] Polling Dialfire...
2026-06-25 17:00:36 +02:00: [2026-06-25T15:00:36.373Z] Polling Dialfire...
2026-06-25 17:01:36 +02:00: [2026-06-25T15:01:36.374Z] Polling Dialfire...
2026-06-25 17:02:36 +02:00: [2026-06-25T15:02:36.375Z] Polling Dialfire...
2026-06-25 17:03:36 +02:00: [2026-06-25T15:03:36.377Z] Polling Dialfire...
2026-06-25 17:04:36 +02:00: [2026-06-25T15:04:36.378Z] Polling Dialfire...
2026-06-25 17:05:36 +02:00: [2026-06-25T15:05:36.380Z] Polling Dialfire...
2026-06-25 17:06:36 +02:00: [2026-06-25T15:06:36.382Z] Polling Dialfire...
2026-06-25 17:07:36 +02:00: [2026-06-25T15:07:36.382Z] Polling Dialfire...
2026-06-25 17:08:36 +02:00: [2026-06-25T15:08:36.383Z] Polling Dialfire...
2026-06-25 17:09:36 +02:00: [2026-06-25T15:09:36.385Z] Polling Dialfire...
2026-06-25 17:10:36 +02:00: [2026-06-25T15:10:36.387Z] Polling Dialfire...
2026-06-25 17:11:36 +02:00: [2026-06-25T15:11:36.388Z] Polling Dialfire...
2026-06-25 17:12:36 +02:00: [2026-06-25T15:12:36.388Z] Polling Dialfire...
2026-06-25 17:13:36 +02:00: [2026-06-25T15:13:36.389Z] Polling Dialfire...
2026-06-25 17:14:36 +02:00: [2026-06-25T15:14:36.390Z] Polling Dialfire...
2026-06-25 17:15:36 +02:00: [2026-06-25T15:15:36.392Z] Polling Dialfire...
2026-06-25 17:16:36 +02:00: [2026-06-25T15:16:36.394Z] Polling Dialfire...
2026-06-25 17:17:36 +02:00: [2026-06-25T15:17:36.394Z] Polling Dialfire...
2026-06-25 17:18:36 +02:00: [2026-06-25T15:18:36.396Z] Polling Dialfire...
2026-06-25 17:19:36 +02:00: [2026-06-25T15:19:36.398Z] Polling Dialfire...
2026-06-25 17:20:36 +02:00: [2026-06-25T15:20:36.399Z] Polling Dialfire...
2026-06-25 17:21:36 +02:00: [2026-06-25T15:21:36.401Z] Polling Dialfire...
2026-06-25 17:22:36 +02:00: [2026-06-25T15:22:36.403Z] Polling Dialfire...
2026-06-25 17:23:36 +02:00: [2026-06-25T15:23:36.403Z] Polling Dialfire...
2026-06-25 17:24:36 +02:00: [2026-06-25T15:24:36.403Z] Polling Dialfire...
2026-06-25 17:25:36 +02:00: [2026-06-25T15:25:36.405Z] Polling Dialfire...
2026-06-25 17:26:36 +02:00: [2026-06-25T15:26:36.406Z] Polling Dialfire...
2026-06-25 17:27:36 +02:00: [2026-06-25T15:27:36.407Z] Polling Dialfire...
2026-06-25 17:28:36 +02:00: [2026-06-25T15:28:36.408Z] Polling Dialfire...
2026-06-25 17:29:36 +02:00: [2026-06-25T15:29:36.410Z] Polling Dialfire...
2026-06-25 17:30:36 +02:00: [2026-06-25T15:30:36.413Z] Polling Dialfire...
2026-06-25 17:31:36 +02:00: [2026-06-25T15:31:36.415Z] Polling Dialfire...
2026-06-25 17:32:36 +02:00: [2026-06-25T15:32:36.417Z] Polling Dialfire...
2026-06-25 17:33:36 +02:00: [2026-06-25T15:33:36.418Z] Polling Dialfire...
2026-06-25 17:34:36 +02:00: [2026-06-25T15:34:36.420Z] Polling Dialfire...
2026-06-25 17:35:36 +02:00: [2026-06-25T15:35:36.422Z] Polling Dialfire...
2026-06-25 17:36:36 +02:00: [2026-06-25T15:36:36.423Z] Polling Dialfire...
2026-06-25 17:37:36 +02:00: [2026-06-25T15:37:36.425Z] Polling Dialfire...
2026-06-25 17:38:36 +02:00: [2026-06-25T15:38:36.426Z] Polling Dialfire...
2026-06-25 17:39:36 +02:00: [2026-06-25T15:39:36.429Z] Polling Dialfire...
2026-06-25 17:40:36 +02:00: [2026-06-25T15:40:36.430Z] Polling Dialfire...
2026-06-25 17:41:36 +02:00: [2026-06-25T15:41:36.432Z] Polling Dialfire...
2026-06-25 17:42:36 +02:00: [2026-06-25T15:42:36.432Z] Polling Dialfire...
2026-06-25 17:43:36 +02:00: [2026-06-25T15:43:36.434Z] Polling Dialfire...
2026-06-25 17:44:36 +02:00: [2026-06-25T15:44:36.435Z] Polling Dialfire...
2026-06-25 17:45:36 +02:00: [2026-06-25T15:45:36.436Z] Polling Dialfire...
2026-06-25 17:46:36 +02:00: [2026-06-25T15:46:36.437Z] Polling Dialfire...
2026-06-25 17:47:36 +02:00: [2026-06-25T15:47:36.438Z] Polling Dialfire...
2026-06-25 17:48:36 +02:00: [2026-06-25T15:48:36.440Z] Polling Dialfire...
2026-06-25 17:49:36 +02:00: [2026-06-25T15:49:36.441Z] Polling Dialfire...
2026-06-25 17:50:36 +02:00: [2026-06-25T15:50:36.443Z] Polling Dialfire...
2026-06-25 17:51:36 +02:00: [2026-06-25T15:51:36.444Z] Polling Dialfire...
2026-06-25 17:52:36 +02:00: [2026-06-25T15:52:36.446Z] Polling Dialfire...
2026-06-25 17:53:36 +02:00: [2026-06-25T15:53:36.447Z] Polling Dialfire...
2026-06-25 17:54:36 +02:00: [2026-06-25T15:54:36.449Z] Polling Dialfire...
2026-06-25 17:55:36 +02:00: [2026-06-25T15:55:36.450Z] Polling Dialfire...
2026-06-25 17:56:36 +02:00: [2026-06-25T15:56:36.451Z] Polling Dialfire...
2026-06-25 17:57:36 +02:00: [2026-06-25T15:57:36.453Z] Polling Dialfire...
2026-06-25 17:58:36 +02:00: [2026-06-25T15:58:36.454Z] Polling Dialfire...
2026-06-25 17:59:36 +02:00: [2026-06-25T15:59:36.456Z] Polling Dialfire...
2026-06-25 18:00:36 +02:00: [2026-06-25T16:00:36.457Z] Polling Dialfire...
2026-06-25 18:01:36 +02:00: [2026-06-25T16:01:36.458Z] Polling Dialfire...
2026-06-25 18:02:36 +02:00: [2026-06-25T16:02:36.459Z] Polling Dialfire...
2026-06-25 18:03:36 +02:00: [2026-06-25T16:03:36.460Z] Polling Dialfire...
2026-06-25 18:04:36 +02:00: [2026-06-25T16:04:36.462Z] Polling Dialfire...
2026-06-25 18:05:36 +02:00: [2026-06-25T16:05:36.463Z] Polling Dialfire...
